url,headline,date,author,category,file
https://www.pe.com/2020/01/08/morongo-golf-tournament-raises-10000-for-cabazon-public-library,"Morongo golf tournament raises $10,000 for Cabazon Public Library",2020-01-08,Staff report,Local News,2020-01-08-18d15.txt
https://www.pe.com/2019/11/07/kimberly-and-brianna-deboer-leading-murrieta-valley-girls-volleyball-team-on-a-title-quest,Kimberly and Brianna DeBoer leading Murrieta Valley girls volleyball team on a title quest,2019-11-07,Eric-Paul Johnson,SportsHigh School Sports,2019-11-07-99523.txt
https://www.pe.com/2020/05/10/temeculas-st-jeanne-de-lestonnac-catholic-school-holds-car-parade-for-students-teachers,"Temecula’s St. Jeanne de Lestonnac Catholic School holds car parade for students, teachers",2020-05-10,Staff report,Local News,2020-05-10-e023f.txt
https://www.pe.com/2020/04/16/corona-police-arrest-parolee-after-single-car-crash-and-foot-chase,Corona police arrest parolee after single-car crash and foot chase,2020-04-16,Richard K. De Atley,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-04-16-f49d9.txt
https://www.pe.com/2019/10/24/riverside-deaf-school-science-teacher-wins-national-award,"Riverside deaf school science teacher wins national awardElizabeth Henderson has taught at the California School for the Deaf, Riverside, for seven years",2019-10-24,Staff report,Local News,2019-10-24-38805.txt
https://www.pe.com/2019/12/16/riverside-event-honors-two-chp-officers-who-died-in-freeway-shootout-roadside-crash,"Riverside event honors two CHP officers who died in freeway shootout, roadside crash",2019-12-16,David Downey,Local News,2019-12-16-9cce1.txt
https://www.pe.com/2020/01/30/morongo-tribe-gets-state-of-the-art-fire-engine,Morongo tribe gets state-of-the-art fire engineIt will help firefighters respond to incidents on the reservation and across the region,2020-01-30,Staff report,Local News,2020-01-30-0fece.txt
https://www.pe.com/2020/05/27/corona-norco-group-makes-more-than-4700-face-masks,"Corona-Norco group makes more than 4,700 face masks",2020-05-27,Staff report,Local News,2020-05-27-58c2c.txt
https://www.pe.com/2020/04/03/riverside-man-fashions-prayer-boxes-out-of-church-pews,Riverside man fashions prayer boxes out of church pewsJack Kantola is known for this talent and other work he does for Trinity Lutheran Church,2020-04-03,Melanie C. Johnson,Local News,2020-04-03-ce1b3.txt
https://www.pe.com/2020/07/06/the-time-is-now-to-stand-against-racism-judy-white,The time is now to stand against racism: Judy White,2020-07-06,Judy White,OpinionOpinionOpinion Advocates for ideas and draws conclusions based on the author’s interpretation of facts and data.,
2020-07-06-572b1.txt,,,,,
https://www.pe.com/2020/06/01/riverside-knitting-guild-holds-online-meetings,Riverside Knitting Guild holds online meetings,2020-06-01,Staff report,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-06-01-1bfdd.txt
https://www.pe.com/2020/05/29/riverside-county-coronavirus-deaths-rise-by-10-cases-by-145,"Riverside County coronavirus deaths rise by 10, cases by 145",2020-05-29,Ryan Hagen,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-05-29-6ff4b.txt
https://www.pe.com/2020/06/15/highway-79-paving-near-temecula-to-slow-daytime-traffic,Highway 79 paving near Temecula to slow daytime traffic,2020-06-15,David Downey,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-06-15-a53d3.txt
https://www.pe.com/2020/01/06/temecula-warehouse-leased-by-walmart-sells-for-9-35-million,"Temecula warehouse leased by Walmart sells for $9.35 millionRents, voucher and health care are among the subjects",2020-01-06,Jack Katzanek,Business,2020-01-06-458b1.txt
https://www.pe.com/2020/07/17/riverside-county-reports-2-coronavirus-deaths-as-hospitalizations-grow,Riverside County reports 2 coronavirus deaths as hospitalizations grow,2020-07-17,Ryan Hagen,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-07-17-4dcbf.txt
https://www.pe.com/2019/12/06/memorial-service-on-saturday-will-honor-murrieta-firefighter,Memorial service on Saturday will honor Murrieta firefighter,2019-12-06,Brian Rokos,NewsCrime and Public Safety,2019-12-06-7b53e.txt
https://www.pe.com/2019/12/31/nearly-400-toys-donated-at-southern-california-senior-softball-associations-toys-for-kids-tournament-in-perris,Nearly 400 toys donated at Southern California Senior Softball Association’s Toys for Kids tournament in Perris,2019-12-31,Staff report,Local News,2019-12-31-6fc50.txt
https://www.pe.com/2019/11/18/mt-san-jacinto-college-constructing-new-buildings-stadium-in-menifee-and-a-full-temecula-campus,"Mt. San Jacinto College constructing new buildings, stadium in Menifee and a full Temecula campusThe new and renovated buildings are scheduled to open between fall 2020 and 2024",2019-11-18,Beau Yarbrough,Local News,2019-11-18-4a63b.txt
https://www.pe.com/2020/01/02/how-a-cowboy-became-an-early-riverside-county-historian,How a cowboy became an early Riverside County historianLester Reed took part in his first cattle drive in 1910 — when he was 20,2020-01-02,Steve Lech,Local News,2020-01-02-abc4a.txt
https://www.pe.com/2020/07/07/cal-baptist-chick-fil-a-partner-to-feed-health-care-workers,"Cal Baptist, Chick-fil-A partner to feed health-care workers",2020-07-07,Staff report,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-07-07-1febc.txt
https://www.pe.com/2019/11/14/riverside-unifieds-arts-specialist-launching-music-program-for-children-as-young-as-6-months,Riverside Unified’s arts specialist launching music program for children as young as 6 months,2019-11-14,Patrick Brien,Local News,2019-11-14-3dbaa.txt
https://www.pe.com/2019/12/12/awards-handed-out-at-equestrian-event-near-temecula,Awards handed out at equestrian event near Temecula,2019-12-12,Staff report,Local News,2019-12-12-307c1.txt
https://www.pe.com/2020/06/16/moreno-valley-area-school-districts-ponder-cutting-police-funding,"Moreno Valley-area school districts ponder cutting police fundingMoreno Valley and Val Verde school boards both took up the issue at their Tuesday, June 16, meetings",2020-06-16,Beau Yarbrough,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-06-16-3cc26.txt
https://www.pe.com/2020/01/10/2-hurt-as-minivan-slams-into-post-office-in-temecula,2 hurt as minivan slams into post office in Temecula,2020-01-10,Brian Rokos,NewsCrime and Public Safety,2020-01-10-86c97.txt
https://www.pe.com/2019/10/30/landmark-middle-schools-top-leaders-replaced-six-weeks-after-diegos-death,"Landmark Middle School’s top leaders replaced, six weeks after Diego’s deathPrincipal Scott Walker and Assistant Principal Kamilah O’Connor are out; Rafael Garcia named principal",2019-10-30,Beau Yarbrough,Local News,2019-10-30-50317.txt
https://www.pe.com/2020/07/02/dmv-office-in-temecula-is-evacuated-after-bomb-threat-no-device-found,DMV office in Temecula is evacuated after bomb threat; no device found,2020-07-02,Brian Rokos,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-07-02-6c8ce.txt
https://www.pe.com/2020/04/07/moreno-valley-lowes-employee-tests-positive-for-coronavirus,Moreno Valley Lowe’s employee tests positive for coronavirus,2020-04-07,David Downey,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-04-07-f1163.txt
https://www.pe.com/2019/11/01/two-girls-suspected-of-fighting-at-valley-view-high-in-moreno-valley-are-taken-into-custody,Two girls suspected of fighting at Valley View High in Moreno Valley are taken into custody,2019-11-01,Eric Licas,NewsCrime and Public Safety,2019-11-01-dc2e2.txt
https://www.pe.com/2020/03/11/woman-pedestrian-fatally-struck-on-riversides-van-buren-boulevard,Female pedestrian fatally struck on Riverside’s Van Buren Boulevard,2020-03-11,Richard K. De Atley,NewsCrime and Public Safety,2020-03-11-92025.txt
https://www.pe.com/2019/10/03/1-dead-2-injured-in-shooting-north-of-riverside,"1 dead, 2 injured in shooting north of Riverside",2019-10-03,City News Service,NewsCrime and Public Safety,2019-10-03-b6a07.txt
https://www.pe.com/2020/07/16/lake-elsinore-man-arrested-in-2019-homicide-investigation,Lake Elsinore man arrested in 2019 homicide investigation,2020-07-16,Richard K. De Atley,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-07-16-7a1f5.txt
https://www.pe.com/2020/08/05/riverside-county-program-recruits-youths-to-help-with-coronavirus-relief,Riverside County program recruits youths to help with coronavirus relief,2020-08-05,Jeff Horseman,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-08-05-010d2.txt
https://www.pe.com/2020/03/02/downtown-riverside-train-station-could-see-40-million-expansion,Downtown Riverside train station could see $40 million expansion,2020-03-02,David Downey,Local News,2020-03-02-b64ff.txt
https://www.pe.com/2020/07/24/riverside-county-giving-away-10-million-masks-to-slow-coronavirus,Riverside County giving away 10 million masks to slow coronavirus,2020-07-24,Jeff Horseman,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-07-24-6a712.txt
https://www.pe.com/2020/01/24/these-organizations-are-making-sure-riverside-county-residents-are-ready-for-emergencies,These organizations are making sure Riverside County residents are ready for emergencies,2020-01-24,Rebecca K. O'Connor,Local News,2020-01-24-bc446.txt
https://www.pe.com/2020/03/14/motorist-dies-in-60-freeway-rollover-crash-in-jurupa-valley,Motorist dies in 60 Freeway rollover crash in Jurupa Valley,2020-03-14,City News Service,NewsCrime and Public Safety,2020-03-14-bd1ac.txt
https://www.pe.com/2020/06/27/man-woman-killed-in-shootout-outside-riverside-nightclub-are-identified,"Man, woman killed in shootout outside Riverside nightclub are identified",2020-06-27,Brian Rokos,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-06-27-e642e.txt
https://www.pe.com/2020/07/23/riverside-county-reports-20-plus-coronavirus-deaths-for-2nd-straight-day,Riverside County reports 20-plus coronavirus deaths for 2nd straight day,2020-07-23,Jeff Horseman,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-07-23-f3457.txt
https://www.pe.com/2020/02/07/temecula-elks-hand-out-student-essay-video-awards,"Temecula Elks hand out student essay, video awardsTwelve student were honored in the annual Temecula Valley Elks, 2801, contest",2020-02-07,Staff report,Local News,2020-02-07-4125b.txt
https://www.pe.com/2020/04/23/heres-who-won-the-march-3-primary-in-riverside-county,Here’s who won the March 3 primary in Riverside County,2020-04-23,Jeff Horseman,"NewsPoliticsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-04-23-32e7a.txt
https://www.pe.com/2020/05/08/how-to-help-name-an-african-wild-dog-puppy-at-the-living-desert,How to help name an African wild dog puppy at the Living Desert,2020-05-08,Staff report,Local News,2020-05-08-dd4b5.txt
https://www.pe.com/2020/06/10/riverside-county-nonprofit-groups-sharing-5-million-in-coronavirus-relief-dollars,Riverside County nonprofit groups sharing $5 million in coronavirus relief dollars,2020-06-10,Jeff Horseman,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-06-10-25cdc.txt
https://www.pe.com/2020/03/03/in-election-riverside-county-supervisor-chuck-washington-facing-4-foes,Washington leads early returns in 3rd District Supervisor race,2020-03-03,Jeff Horseman,NewsPolitics,2020-03-03-141f3.txt
https://www.pe.com/2020/05/01/murrieta-mesa-high-school-band-director-salutes-senior-band-members,Murrieta Mesa High School band director salutes senior band members,2020-05-01,Staff report,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-05-01-2fbb6.txt
https://www.pe.com/2020/01/29/volunteers-hit-streets-to-count-riverside-countys-homeless,Volunteers hit streets to count Riverside County’s homeless,2020-01-29,David Downey,Local News,2020-01-29-02ae4.txt
https://www.pe.com/2019/10/11/eddie-allain-leads-norte-vista-football-past-hillcrest,Eddie Allain leads Norte Vista football past Hillcrest,2019-10-11,Dennis Pope,SportsHigh School Sports,2019-10-11-59db9.txt
